ObsArea_Code,Global_Standard,Plot_ID,EO_ID,LAT,LONG,Notes,Formation,Plots_Sname,ObsArea_Name,EcoRegionL3,ecoReg_ecoObs,date,N,Nnat,MeanC,NativeMeanC,FQI,NativeFQI,AdjFQI,PSI,CWMeanC,CWNativeMeanC,CWFQI,CWNativeFQI,CWAdjFQI,RelativeNativeCover,TotalNonNativeCover,TotalNativeCover,VMMI,relativeNativeMonocotCover,countTolerantSpecies,N.OLD.CoC,Nnat.OLD.CoC,MeanC.OLD.CoC,NativeMeanC.OLD.CoC,FQI.OLD.CoC,NativeFQI.OLD.CoC,AdjFQI.OLD.CoC,PSI.OLD.CoC,CWMeanC.OLD.CoC,CWNativeMeanC.OLD.CoC,CWFQI.OLD.CoC,CWNativeFQI.OLD.CoC,CWAdjFQI.OLD.CoC,RelativeNativeCover.OLD.CoC,TotalNonNativeCover.OLD.CoC,TotalNativeCover.OLD.CoC,VMMI.OLD.CoC,relativeNativeMonocotCover.OLD.CoC,countTolerantSpecies.OLD.CoC,SIZE_RATING_CD,CONDITION_RATING_CD,LAND_CONTEXT_RATING_CD,OVERALL_EO_RANK,ELEMENT_GLOBAL_ID,ELCODE,SCIENTIFIC_NAME,COLLOQUIAL_NAME,CONCATENATED_CD,CLASS_CODE,SUBCLASS_CODE,FORMATION_CODE,DIVISION_CODE,CLASS,SUBCLASS,FORMATION,DIVISION_KEY,DIVISION,MACROGROUP_KEY,MACROGROUP_NAME,GROUP_KEY,GROUP_NAME,ALLIANCE_KEY,ALLIANCE_NAME,SORT,TRANSLATED_NAME,COMMON_NAME
VT727,CEGL006301,727,1043,43.673959,-73.35972,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak-Hickory-Hophornbeam Forest,Shaw Mountain; plot #1; town of BENSON,83,83,8/12/2011,28,27,5.75,5.962962963,30.42614008,30.98446445,58.55513388,1.106588016,6.246753238,6.250618803,33.05471114,32.47916804,61.37985815,0.999381571,0.100000001,161.5999998,,,5,28,27,5.46,5.67,28.91,29.44,55.65,1.05,4.75,4.76,25.16,24.72,46.72,1,0.1,161.6,62.34,0,8,A,A,B,A,687197,CEGL006301,"Quercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum Forest",Oak - Hickory / Hophornbeam / Sedge Forest,1.B.2.Na.2.c,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G650,Northeastern Oak - Hickory Forest & Woodland,A2053,Quercus alba - Carya spp. - Fraxinus americana Forest Alliance,"1.B.2.Na.2.cAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandNortheastern Oak - Hickory Forest & WoodlandQuercus alba - Carya spp. - Fraxinus americana Forest AllianceQuercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum",White Oak - Hickory species - White Ash Forest Alliance,Northeastern Oak - Hickory Forest
VT728,CEGL006134,728,6109,43.939409,-73.090663,Map from merge shp; Soreson 2010 WP 156,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest,Salisbury Town Forest; plot #1; town of SALISBURY,58,58,7/22/2010,26,26,4.461538462,4.461538462,22.74947168,22.74947168,44.61538462,0.87497968,4.391357283,4.391357283,22.39161648,22.39161648,43.91357283,1,0,164.2999998,,,11,26,26,4.23,4.23,21.57,21.57,42.31,0.83,3.93,3.93,20.05,20.05,39.32,1,0,164.3,52.18,0,15,A,A,A,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT729,CEGL006282,729,95,43.399018,-73.193729,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Woodland,Simmonds Hill; North Pawlet Hills; plot #1; town of PAWLET,58,58,8/8/2012,18,18,5.222222222,5.222222222,22.15601248,22.15601248,52.22222222,1.230889582,4.824878383,4.824878383,20.47022534,20.47022534,48.24878383,1,0,143.8999983,,,5,18,18,5.39,5.39,22.86,22.86,53.89,1.27,5.05,5.05,21.41,21.41,50.47,1,0,143.9,58.83,0,6,A,A,A,A,687537,CEGL006282,"Quercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Lower New England High Slope Chestnut Oak Forest,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0248,Quercus montana - Quercus coccinea Forest Alliance,"1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus montana - Quercus coccinea Forest AllianceQuercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Chestnut Oak - Scarlet Oak Forest Alliance,Chestnut Oak - Scarlet Oak Forest
VT730,CEGL006046,730,4497,44.046917,-73.285484,Map from merge shp - 2 plots in this EO,Oak-Pine-Northern Hardwood Forest,Mesic Maple-Ash-Hickory-Oak Forest,Snake Mountain; plot #1; town of ADDISON,83,83,7/19/2012,34,33,5.558823529,5.727272727,32.41323259,32.90067698,56.42419552,0.96766697,5.685855254,5.709331122,33.15394847,32.7976103,56.24743763,0.995888158,0.5,121.0999973,,,7,35,34,5.06,5.21,29.92,30.36,51.31,0.87,2.84,2.85,16.79,16.62,28.09,1,0.5,121.2,58.67,0,15,A,B,B,A,685836,CEGL006046,Acer saccharum - Quercus rubra / Hepatica nobilis var. obtusa Forest,Sugar Maple - Ash - Oak - Hickory Mesic Forest,1.B.2.Na.3.b,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M883,Appalachian-Interior-Northeastern Mesic Forest,G742,Appalachian-Allegheny Northern Hardwood - Conifer Forest,A3303,Quercus rubra - Acer saccharum - Betula lenta Forest Alliance,1.B.2.Na.3.bAppalachian-Interior-Northeastern Mesic ForestAppalachian-Allegheny Northern Hardwood - Conifer ForestQuercus rubra - Acer saccharum - Betula lenta Forest AllianceAcer saccharum - Quercus rubra / Hepatica nobilis var. obtusa Forest,Northern Red Oak - Sugar Maple - Sweet Birch Forest Alliance,Northern Red Oak - Sugar Maple - Sweet Birch Forest
VT731,CEGL006134 ; CEGL006506,731,10838,42.759579,-73.178203,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest,Pownal Dome; plot #1; town of POWNAL,58,58,8/14/2012,26,26,4.615384615,4.615384615,23.53393622,23.53393622,46.15384615,0.905151393,4.536341605,4.536341605,23.13089437,23.13089437,45.36341605,1,0,330.2000008,,,11,26,26,4.46,4.46,22.75,22.75,44.62,0.87,4.28,4.28,21.84,21.84,42.82,1,0,330.2,53.11,0,15,A,B,A,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT733,CEGL006134,733,8321,43.614393,-73.070761,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest,Twin Mountain; plot #1; town of WEST RUTLAND,58,58,8/30/2011,32,32,4.875,4.875,27.57716447,27.57716447,48.75,0.86178639,5.446654609,5.446654609,30.81093127,30.81093127,54.46654609,1,0,165.9000033,,,10,32,32,4.94,4.94,27.93,27.93,49.38,0.87,5.11,5.11,28.92,28.92,51.13,1,0,165.9,58.46,0,13,A,B,B,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT735,CEGL006282,735,32179,43.632782,-73.114732,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Woodland,Blueberry Hill WMA; plot #1; town of CASTLETON,58,58,8/15/2008,29,29,4.655172414,4.655172414,25.06887065,25.06887065,46.55172414,0.864443816,5.171194269,5.171194269,27.84773339,27.84773339,51.71194269,1,0,195.0999981,,,13,29,29,4.93,4.93,26.55,26.55,49.31,0.92,4.94,4.94,26.62,26.62,49.44,1,0,195.1,57.99,0,12,B,B,A,A,687537,CEGL006282,"Quercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Lower New England High Slope Chestnut Oak Forest,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0248,Quercus montana - Quercus coccinea Forest Alliance,"1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus montana - Quercus coccinea Forest AllianceQuercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Chestnut Oak - Scarlet Oak Forest Alliance,Chestnut Oak - Scarlet Oak Forest
VT736,CEGL006633,736,32347,43.01708,-73.225123,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Mesic Red Oak-Beech Forest,West Mountain-Grass Mountain Block; town of SHAFTSBURY,58,58,8/14/2008,25,25,4.96,4.96,24.8,24.8,49.6,0.992,4.369455646,4.369455646,21.84727823,21.84727823,43.69455646,1,0,198.3999989,,,7,25,25,5.16,5.16,25.8,25.8,51.6,1.03,3.49,3.49,17.45,17.45,34.91,1,0,198.4,58.02,0,11,B,B,A,B,933831,CEGL006633,Quercus rubra - Acer saccharum - Fagus grandifolia / Viburnum acerifolium Forest,Red Oak - Northern Hardwood Forest,1.B.2.Na.7.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M014,Laurentian-Acadian Mesic Hardwood - Conifer Forest,G743,Laurentian-Acadian Hardwood Forest,A3241,Quercus rubra - Acer saccharum Forest Alliance,1.B.2.Na.7.aLaurentian-Acadian Mesic Hardwood - Conifer ForestLaurentian-Acadian Hardwood ForestQuercus rubra - Acer saccharum Forest AllianceQuercus rubra - Acer saccharum - Fagus grandifolia / Viburnum acerifolium Forest,Northern Red Oak - Sugar Maple Forest Alliance,Red Oak - Northern Hardwood Forest
VT737,CEGL006301,737,8283,43.427367,-72.45861,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak-Hickory-Hophornbeam Forest,Mount Ascutney; plot #2; town of WEATHERSFIELD,58,58,7/26/2008,50,47,4.9,5.212765957,34.64823228,35.73692292,50.53964107,0.714738458,5.200816325,5.215718378,36.77532491,35.75716369,50.56826585,0.997142857,0.700000003,244.2999974,,,16,50,47,4.66,4.96,32.95,33.99,48.06,0.68,4.63,4.64,32.72,31.81,44.99,1,0.7,244.3,54.22,0,26,A,B,A,A,687197,CEGL006301,"Quercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum Forest",Oak - Hickory / Hophornbeam / Sedge Forest,1.B.2.Na.2.c,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G650,Northeastern Oak - Hickory Forest & Woodland,A2053,Quercus alba - Carya spp. - Fraxinus americana Forest Alliance,"1.B.2.Na.2.cAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandNortheastern Oak - Hickory Forest & WoodlandQuercus alba - Carya spp. - Fraxinus americana Forest AllianceQuercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum",White Oak - Hickory species - White Ash Forest Alliance,Northeastern Oak - Hickory Forest
VT739,CEGL006282,739,32348,42.762923,-73.260689,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Woodland,Frost Hollow; plot #1; town of POWNAL,58,58,8/12/2008,14,14,4.571428571,4.571428571,17.10471948,17.10471948,45.71428571,1.221765677,5.823474174,5.823474174,21.78944516,21.78944516,58.23474174,1,0,212.9999993,,,7,14,14,4.5,4.5,16.84,16.84,45,1.2,4.78,4.78,17.89,17.89,47.81,1,0,213,52.19,0,9,B,B,A,A,687537,CEGL006282,"Quercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Lower New England High Slope Chestnut Oak Forest,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0248,Quercus montana - Quercus coccinea Forest Alliance,"1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus montana - Quercus coccinea Forest AllianceQuercus montana - Quercus (rubra, velutina) / Vaccinium (angustifolium, pallidum) Forest",Chestnut Oak - Scarlet Oak Forest Alliance,Chestnut Oak - Scarlet Oak Forest
VT741,CEGL006134,741,790,42.74296,-72.481993,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest? Sandplain Forest?,Fox Hill; plot #1; town of VERNON,59,,,,,,,,,,,,,,,,,,,,,,22,22,4.68,4.68,21.96,21.96,46.82,1,4.19,4.19,19.66,19.66,41.92,1,0,182.6,54.99,0,11,A,A,B,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT742,CEGL006134,742,11541,43.976118,-73.079435,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest,The Oxbow; plot #1; town of MIDDLEBURY,58,58,8/22/2008,32,32,5,5,28.28427125,28.28427125,50,0.883883476,4.564089517,4.564089517,25.81838918,25.81838918,45.64089517,1,0,196.6000029,,,8,32,32,5.09,5.09,28.81,28.81,50.94,0.9,4.05,4.05,22.91,22.91,40.5,1,0,196.6,59.78,0,12,A,A,A,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT743,CEGL006301,743,3381,44.052677,-73.266086,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak-Hickory-Hophornbeam Forest,Snake Mountain; plot #1; town of WEYBRIDGE,83,83,8/20/2008,45,42,5.444444444,5.833333333,36.52244363,37.80432074,56.35535401,0.840096016,5.941576853,6.016657088,39.85730921,38.99239446,58.12642974,0.987521271,2.200000003,174.1000017,,,9,45,42,5.09,5.45,34.14,35.34,52.68,0.79,4.91,4.97,32.93,32.22,48.03,0.99,2.2,174.1,59.92,0,18,C,B,A,B,687197,CEGL006301,"Quercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum Forest",Oak - Hickory / Hophornbeam / Sedge Forest,1.B.2.Na.2.c,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G650,Northeastern Oak - Hickory Forest & Woodland,A2053,Quercus alba - Carya spp. - Fraxinus americana Forest Alliance,"1.B.2.Na.2.cAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandNortheastern Oak - Hickory Forest & WoodlandQuercus alba - Carya spp. - Fraxinus americana Forest AllianceQuercus rubra - Carya (glabra, ovata) / Ostrya virginiana / Carex lucorum",White Oak - Hickory species - White Ash Forest Alliance,Northeastern Oak - Hickory Forest
VT744,CEGL006046,744,4497,44.04264,-73.272193,Map from merge shp - 2 plots in this EO,Oak-Pine-Northern Hardwood Forest,Mesic Maple-Ash-Hickory-Oak Forest,Snake Mountain; plot #1; town of ADDISON,83,83,8/19/2008,43,42,5.581395349,5.714285714,36.59965688,37.03280399,56.47449664,0.861228,5.648155816,5.659883714,37.03743454,36.68023873,55.93683966,0.997927891,0.5,240.8000013,,,9,44,43,4.95,5.07,32.86,33.24,50.12,0.76,4.16,4.17,27.61,27.35,41.23,1,0.5,241.3,57.93,0,20,A,B,B,A,685836,CEGL006046,Acer saccharum - Quercus rubra / Hepatica nobilis var. obtusa Forest,Sugar Maple - Ash - Oak - Hickory Mesic Forest,1.B.2.Na.3.b,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M883,Appalachian-Interior-Northeastern Mesic Forest,G742,Appalachian-Allegheny Northern Hardwood - Conifer Forest,A3303,Quercus rubra - Acer saccharum - Betula lenta Forest Alliance,1.B.2.Na.3.bAppalachian-Interior-Northeastern Mesic ForestAppalachian-Allegheny Northern Hardwood - Conifer ForestQuercus rubra - Acer saccharum - Betula lenta Forest AllianceAcer saccharum - Quercus rubra / Hepatica nobilis var. obtusa Forest,Northern Red Oak - Sugar Maple - Sweet Birch Forest Alliance,Northern Red Oak - Sugar Maple - Sweet Birch Forest
VT745,CEGL006134,745,6109,43.928621,-73.087487,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Dry Oak Forest - Enriched,Burnt Mountain; plot #1; town of SALISBURY,1,58,8/22/2008,57,56,4.807017544,4.892857143,36.29218658,36.61479014,48.49747429,0.642364739,5.303173539,5.321138218,40.0380822,39.81975224,52.7425503,0.996623903,0.5,147.6000009,,,19,57,56,5.09,5.18,38.41,38.75,51.33,0.68,4.44,4.45,33.49,33.3,44.11,1,0.5,147.6,59.77,0,24,A,A,A,A,686982,CEGL006134,Quercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Red Oak / Heath Woodland Rocky Summit,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A0624,Quercus rubra - Quercus montana Woodland Alliance,1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestQuercus rubra - Quercus montana Woodland AllianceQuercus rubra - (Quercus montana) / Vaccinium spp. / Deschampsia flexuosa Woodland,Northern Red Oak - Chestnut Oak Woodland Alliance,Northern Red Oak - Chestnut Oak Woodland
VT746,CEGL006293,746,32175,43.385688,-73.181994,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Stunted Oak-Pine Forest/Woodland,Haystack Mountain-Pawlett; plot #1; town of PAWLET,58,58,8/21/2008,24,23,4.75,4.956521739,23.27015256,23.7706432,48.52162225,0.990443467,4.295537677,4.298682288,21.04375096,20.61575602,42.08173577,0.999268471,0.100000001,136.5999996,,,10,24,23,4.79,5,23.47,23.98,48.95,1,4.58,4.58,22.44,21.98,44.88,1,0.1,136.6,55.54,0,12,C,A,A,B,688827,CEGL006293,"Pinus strobus - Quercus (rubra, velutina) - Fagus grandifolia Forest",Northeastern White Pine - Oak Forest,1.B.2.Na.2.a,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G015,Appalachian Oak / Chestnut Forest,A4128,Pinus strobus - Quercus alba Allegheny Forest & Woodland Alliance,"1.B.2.Na.2.aAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandAppalachian Oak / Chestnut ForestPinus strobus - Quercus alba Allegheny Forest & Woodland AlliancePinus strobus - Quercus (rubra, velutina) - Fagus grandifolia Forest",Eastern White Pine - White Oak Allegheny Forest & Woodland Alliance,Allegheny Eastern White Pine - White Oak Forest & Woodland
VT747,CEGL006290,747,32349,43.116248,-72.440902,Map from merge shp,Oak-Pine-Northern Hardwood Forest,White Pine-Red Oak-Black Oak Forest,Bellows Falls High School; plot #1; town of ROCKINGHAM,58,58,10/5/2010,19,18,4.210526316,4.444444444,18.35325871,18.85618083,43.25904563,0.99243057,3.749999985,3.786266909,16.34587097,16.06377004,36.85281593,0.990421456,1,103.400001,,,9,19,18,4.16,4.39,18.12,18.62,42.72,0.98,3.35,3.38,14.59,14.34,32.9,0.99,1,103.4,51.09,0,12,B,B,C,B,689528,CEGL006290,"Pinus rigida - Quercus (velutina, montana) Forest",Inland Pitch Pine - Oak Forest,1.B.2.Na.2.d,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G495,North Atlantic Maritime & Coastal Plain Forest,A4209,Quercus velutina - Quercus falcata - Pinus rigida Coastal Plain Forest Alliance,"1.B.2.Na.2.dAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandNorth Atlantic Maritime & Coastal Plain ForestQuercus velutina - Quercus falcata - Pinus rigida Coastal Plain Forest AlliancePinus rigida - Quercus (velutina, montana) Forest",Black Oak - Southern Red Oak - Pitch Pine Coastal Plain Forest Alliance,Coastal Plain Oak - Pitch Pine Forest
VT748,CEGL006290,748,9509,44.600757,-73.217696,Map from merge shp,Oak-Pine-Northern Hardwood Forest,Pine-Oak-Heath Sandplain Forest,Howard Sandplain; plot #1; town of COLCHESTER,83,83,9/9/2010,24,24,5,5,24.49489743,24.49489743,50,1.020620726,4.481044622,4.481044622,21.95254568,21.95254568,44.81044622,1,0,118.7000005,,,7,24,24,4.54,4.54,22.25,22.25,45.42,0.93,3.95,3.95,19.33,19.33,39.45,1,0,118.7,53.34,0,14,B,B,B,B,689528,CEGL006290,"Pinus rigida - Quercus (velutina, montana) Forest",Inland Pitch Pine - Oak Forest,1.B.2.Na.2.d,1,1.B,1.B.2,1.B.2.Na,1 Forest & Woodland,1.B Temperate & Boreal Forest & Woodland,1.B.2 Cool Temperate Forest & Woodland,D008,1.B.2.Na Eastern North American Forest & Woodland,M502,Appalachian-Northeastern Oak - Hardwood - Pine Forest & Woodland,G495,North Atlantic Maritime & Coastal Plain Forest,A4209,Quercus velutina - Quercus falcata - Pinus rigida Coastal Plain Forest Alliance,"1.B.2.Na.2.dAppalachian-Northeastern Oak - Hardwood - Pine Forest & WoodlandNorth Atlantic Maritime & Coastal Plain ForestQuercus velutina - Quercus falcata - Pinus rigida Coastal Plain Forest AlliancePinus rigida - Quercus (velutina, montana) Forest",Black Oak - Southern Red Oak - Pitch Pine Coastal Plain Forest Alliance,Coastal Plain Oak - Pitch Pine Forest
